name,type,typecode,address,cityname,adname,longitude,latitude,location,tel,pname,id
瑞幸咖啡(锦厦科技大厦店),餐饮服务;咖啡厅;咖啡厅,050500,枋湖北二路1507号锦厦大厦一层106号铺,厦门市,湖里区,118.156437,24.524826,"118.156437,24.524826",4000100100,福建省,B0I11U71UW
瑞幸咖啡(海沧万科城店),餐饮服务;咖啡厅;咖啡厅,050500,霞光东里84-95号海沧万科城3期,厦门市,海沧区,118.028564,24.531677,"118.028564,24.531677",4000100100,福建省,B0K6OAVIOU
瑞幸咖啡(华永天地店),餐饮服务;咖啡厅;咖啡厅,050500,台湾街292号华永天地一层101号铺,厦门市,湖里区,118.133093,24.495353,"118.133093,24.495353",4000100100,福建省,B0I1TH94AN
瑞幸咖啡(翔鹭花城店),餐饮服务;咖啡厅;咖啡厅,050500,长浩二里1-65号翔鹭花城三期,厦门市,湖里区,118.103888,24.525447,"118.103888,24.525447",4000100100,福建省,B0K6GD4AHH
瑞幸咖啡(厦门汇盈大厦店),餐饮服务;咖啡厅;咖啡厅,050500,金湖路518号汇盈大厦一层103号,厦门市,湖里区,118.160711,24.508912,"118.160711,24.508912",4000100100,福建省,B0JBHRYAD6
瑞幸咖啡(阿罗海城市广场店),餐饮服务;咖啡厅;咖啡厅,050500,滨湖北二路116号阿罗海城市广场BH128单元底商,厦门市,海沧区,118.031608,24.481979,"118.031608,24.481979",4000100100,福建省,B0KU3ZJIFN
瑞幸咖啡(厦门日报社新闻大厦店),餐饮服务;餐饮相关场所;餐饮相关,050000,金尚路289号厦门日报社新闻大厦F1层,厦门市,湖里区,118.146725,24.494625,"118.146725,24.494625",4000100100,福建省,B0KDMC6OIO
瑞幸咖啡(厦门理工学院明理园店),餐饮服务;休闲餐饮场所;休闲餐饮场所,050400,理工路666-101号理工学院校内明理园教学楼一楼商铺,厦门市,集美区,118.087457,24.622141,"118.087457,24.622141",4000100100,福建省,B0LK370GJG
luckin coffee 瑞幸咖啡(厦门蔡塘爱琴海购物中心店),餐饮服务;咖啡厅;咖啡厅,050500,吕岭路968号厦门蔡塘爱琴海购物中心1F层,厦门市,湖里区,118.155775,24.485675,"118.155775,24.485675",4000100100,福建省,B0LUPC1BQQ
luckin coffee 瑞幸咖啡(南部新城TOD·璞安店),餐饮服务;咖啡厅;咖啡厅,050500,昌文里4-101(浦边地铁站4号口步行370米),厦门市,翔安区,118.267443,24.581548,"118.267443,24.581548",4000100100,福建省,B0L1JA7GNC
瑞幸咖啡(瑞景商业广场店),餐饮服务;咖啡厅;咖啡厅,050500,莲前东路288号瑞景商业广场底商,厦门市,思明区,118.160639,24.475051,"118.160639,24.475051",4000100100,福建省,B0J1HM363U
瑞幸咖啡(曾厝垵店),餐饮服务;咖啡厅;咖啡厅,050500,曾厝埯社2-17号曾厝埯大门侧底商,厦门市,思明区,118.125258,24.425129,"118.125258,24.425129",4000100100,福建省,B0GUNXK0LY
瑞幸咖啡(宝龙一城店),餐饮服务;冷饮店;冷饮店,050700,金山路1号宝龙一城负一层1A地铁口,厦门市,思明区,118.172970,24.485801,"118.172970,24.485801",4000100100,福建省,B0HKHAC91U
瑞幸咖啡(前埔东路店),餐饮服务;咖啡厅;咖啡厅,050500,文兴东二里60号底商,厦门市,思明区,118.172682,24.469706,"118.172682,24.469706",4000100100,福建省,B0JR5ZPFM0
瑞幸咖啡(无限青创大厦店),餐饮服务;餐饮相关场所;餐饮相关,050000,安岭二路31号无限青创大厦一层大堂,厦门市,湖里区,118.157727,24.525718,"118.157727,24.525718",4000100100,福建省,B0FFKSIVKL
瑞幸咖啡(厦门弘爱医院店),餐饮服务;咖啡厅;咖啡厅,050500,仙岳路3777号综合楼一层1050-1室,厦门市,湖里区,118.171560,24.506584,"118.171560,24.506584",4000100100,福建省,B0FFM4WJAT
瑞幸咖啡(加州洪文站店),餐饮服务;咖啡厅;咖啡厅,050500,莲前东路401号一层102号,厦门市,思明区,118.159580,24.476277,"118.159580,24.476277",4000100100,福建省,B0JK4ZOI7Y
luckin coffee 瑞幸咖啡(汇腾天虹店),餐饮服务;咖啡厅;咖啡厅,050500,嘉禾路32号一楼(吕厝地铁站1号口旁),厦门市,思明区,118.127475,24.491525,"118.127475,24.491525",[],福建省,B0L25GC9E9
瑞幸咖啡(罗宾森购物广场店),餐饮服务;咖啡厅;咖啡厅,050500,罗宾森广场南3门西80米,厦门市,思明区,118.111721,24.468407,"118.111721,24.468407",4000100100,福建省,B0J0Z9BOUK
瑞幸咖啡(力拓新城店),餐饮服务;咖啡厅;咖啡厅,050500,安岭二路55号力拓新城一层107号,厦门市,湖里区,118.160919,24.526650,"118.160919,24.526650",4000100100,福建省,B0JGX74TZN
瑞幸咖啡(跨境电商店),餐饮服务;餐饮相关场所;餐饮相关,050000,长虹路29号跨境电商产业园二期一层103室,厦门市,湖里区,118.100743,24.519374,"118.100743,24.519374",4000100100,福建省,B0FFLG4H6D
瑞幸咖啡(湖里大唐世家店),餐饮服务;咖啡厅;咖啡厅,050500,兴隆路510-2号(塘边地铁站4B口步行380米),厦门市,湖里区,118.122184,24.508736,"118.122184,24.508736",4000100100,福建省,B0K1BDT6WR
瑞幸咖啡(联发欣悦里店),餐饮服务;咖啡厅;咖啡厅,050500,园山南路800号联发欣悦里一层124室,厦门市,湖里区,118.131076,24.506541,"118.131076,24.506541",4000100100,福建省,B0I1BASUMK
瑞幸咖啡(华润大厦店),餐饮服务;咖啡厅;咖啡厅,050500,吕岭路468号华润大厦3楼,厦门市,湖里区,118.161907,24.485355,"118.161907,24.485355",[],福建省,B0FFL02LTB
瑞幸咖啡(中航紫金广场店),餐饮服务;咖啡厅;咖啡厅,050500,环岛东路1823号中航紫金广场一层156-157号,厦门市,思明区,118.191688,24.475888,"118.191688,24.475888",4000100100,福建省,B0J0FZKOO7
瑞幸咖啡(杏林村店),餐饮服务;咖啡厅;咖啡厅,050500,苑亭路18号101店面,厦门市,集美区,118.056902,24.571656,"118.056902,24.571656",4000100100,福建省,B0JKTH237M
瑞幸咖啡(长庚医院店),餐饮服务;咖啡厅;咖啡厅,050500,霞飞路123号长庚医院住院楼一层,厦门市,海沧区,118.009898,24.534705,"118.009898,24.534705",4000100100,福建省,B0FFKTTR7Z
瑞幸咖啡(杏林万科里店),餐饮服务;餐饮相关场所;餐饮相关,050000,宁海一里62-2号杏林万科里1号门广场底商,厦门市,集美区,118.061994,24.562327,"118.061994,24.562327",4000100100,福建省,B0J6Y7ADFI
瑞幸咖啡(杏林杏东店),餐饮服务;咖啡厅;咖啡厅,050500,杏林东路10号一层1-113号铺,厦门市,集美区,118.044579,24.563923,"118.044579,24.563923",4000100100,福建省,B0I3F11MHP
luckin coffee 瑞幸咖啡(百脑汇科技大厦店),餐饮服务;咖啡厅;咖啡厅,050500,监控路由器批发(百脑汇),厦门市,思明区,118.090525,24.468375,"118.090525,24.468375",[],福建省,B0M615I9Q6
瑞幸咖啡(中达电商园店),餐饮服务;咖啡厅;咖啡厅,050500,新昌路39-1-102号,厦门市,海沧区,117.997240,24.518792,"117.997240,24.518792",4000100100,福建省,B0FFM21V42
瑞幸咖啡(新源路杏西广场店),餐饮服务;餐饮相关场所;餐饮相关,050000,新源路1号,厦门市,集美区,118.029816,24.566657,"118.029816,24.566657",4000100100,福建省,B0K0B5N10E
luckin coffee 瑞幸咖啡(SM厦门海沧城市广场店),餐饮服务;咖啡厅;咖啡厅,050500,孚莲路1818号SM厦门海沧城市广场B1层,厦门市,海沧区,117.956653,24.539426,"117.956653,24.539426",4000100100,福建省,B0L07M1RU7
瑞幸咖啡(海天广场店),餐饮服务;咖啡厅;咖啡厅,050500,钟宅路69号红星美凯龙海鸿楼一层103号,厦门市,湖里区,118.165379,24.531955,"118.165379,24.531955",4000100100,福建省,B0I06SS6MV
瑞幸咖啡(匹克国际大厦店),餐饮服务;咖啡厅;咖啡厅,050500,高雄路20号匹克营运中心一层106号,厦门市,思明区,118.194527,24.486022,"118.194527,24.486022",4000100100,福建省,B0GD3Y3AB2
luckin coffee 瑞幸咖啡(厦门大学科艺楼店),餐饮服务;咖啡厅;咖啡厅,050500,思明南路422号,厦门市,思明区,118.098408,24.435762,"118.098408,24.435762",[],福建省,B0L375L6D0
瑞幸咖啡(厦门大学西门演武1658店),餐饮服务;咖啡厅;咖啡厅,050500,演武路4-111号,厦门市,思明区,118.093127,24.437916,"118.093127,24.437916",4000100100,福建省,B0KUV7MI4N
瑞幸咖啡(宏益华府店),餐饮服务;咖啡厅;咖啡厅,050500,岐山路386号宏益华府2号楼一层大堂103-1号,厦门市,湖里区,118.159181,24.530194,"118.159181,24.530194",4000100100,福建省,B0GD3G3A3K
瑞幸咖啡(西雅图购物中心1号门店),餐饮服务;咖啡厅;咖啡厅,050500,西雅图购物中心一层443-167铺位,厦门市,海沧区,118.029433,24.493150,"118.029433,24.493150",4000100100,福建省,B0KDV7PCIJ
瑞幸咖啡(厦门大学思明校区学生公寓店),餐饮服务;咖啡厅;咖啡厅,050500,曾厝垵北二路105号厦大学生公寓8号楼1层115号,厦门市,思明区,118.116928,24.438303,"118.116928,24.438303",4000100100,福建省,B0FFKT464O
瑞幸咖啡(高崎机场T3航站楼B1店),餐饮服务;咖啡厅;咖啡厅,050500,翔云一路121号厦门高崎国际机场T3航站楼B1到达层B1134号铺,厦门市,湖里区,118.132345,24.533952,"118.132345,24.533952",4000100100,福建省,B0I1YG625N
瑞幸咖啡(亿联总部店),餐饮服务;休闲餐饮场所;休闲餐饮场所,050400,护安路666号亿联总部1层大堂,厦门市,湖里区,118.155120,24.530936,"118.155120,24.530936",4000100100,福建省,B0MBDHGPY2
luckin coffee 瑞幸咖啡(屿后路店),餐饮服务;咖啡厅;咖啡厅,050500,莲岳里东1门旁,厦门市,思明区,118.118905,24.493747,"118.118905,24.493747",[],福建省,B0L32H3C64
瑞幸咖啡(林前闽篮新天地店),餐饮服务;咖啡厅;咖啡厅,050500,宋洋二里7号闽蓝新天地一层13号室,厦门市,翔安区,118.230775,24.575875,"118.230775,24.575875",4000100100,福建省,B0LDTX8H4O
luckin coffee 瑞幸咖啡(厦门阳光小镇店),餐饮服务;休闲餐饮场所;休闲餐饮场所,050400,美林街道美峰六里28号厦门阳光小镇,厦门市,同安区,118.139729,24.611018,"118.139729,24.611018",4000100100,福建省,B0LR6HFE0A
luckin coffee 瑞幸咖啡(华侨大学厦门校区店),餐饮服务;咖啡厅;咖啡厅,050500,刺桐路与志学路交叉口东北80米,厦门市,集美区,118.087545,24.604444,"118.087545,24.604444",4000100100,福建省,B0KARME6U9
luckin coffee 瑞幸咖啡(围里村店),餐饮服务;咖啡厅;咖啡厅,050500,宸鸿科技-湖里二厂4号门西260米,厦门市,湖里区,118.145561,24.530899,"118.145561,24.530899",13670139440,福建省,B0LKUHYIZD
瑞幸咖啡(金龙广场店),餐饮服务;咖啡厅;咖啡厅,050500,金山路2479号金龙广场一层大堂,厦门市,湖里区,118.176090,24.500819,"118.176090,24.500819",4000100100,福建省,B0J1VCBMAS
瑞幸咖啡(博宏科技大厦店),餐饮服务;咖啡厅;咖啡厅,050500,护安路647号博宏科技大厦F1层,厦门市,湖里区,118.154763,24.529520,"118.154763,24.529520",4000100100,福建省,B0KU25325I
瑞幸咖啡(希尼亚国际大厦店),餐饮服务;咖啡厅;咖啡厅,050500,安岭二路90号希尼亚国际大厦F1层,厦门市,湖里区,118.162635,24.527116,"118.162635,24.527116",4000100100,福建省,B0K11GIZ0C
瑞幸咖啡(宝拓大厦店),餐饮服务;餐饮相关场所;餐饮相关,050000,泗水道617号宝拓大厦一层大堂,厦门市,湖里区,118.186900,24.527551,"118.186900,24.527551",4000100100,福建省,B0FFK22K20
瑞幸咖啡(创想中心B座店),餐饮服务;咖啡厅;咖啡厅,050500,吕岭路1739号创想中心B座F1层,厦门市,思明区,118.184732,24.481404,"118.184732,24.481404",4000100100,福建省,B0KDDB09YE
瑞幸咖啡(创想中心A座店),餐饮服务;餐饮相关场所;餐饮相关,050000,吕岭路1733号创想中心A座F1层,厦门市,思明区,118.180901,24.482766,"118.180901,24.482766",4000100100,福建省,B0JK6A4Q5A
luckin coffee瑞幸咖啡(集美鳌园路店),餐饮服务;咖啡厅;咖啡厅,050500,鳌园路24-113号店,厦门市,集美区,118.105005,24.566517,"118.105005,24.566517",[],福建省,B0MG0RIIAX
luckin coffee 瑞幸咖啡(明丰财富中心店),餐饮服务;餐饮相关场所;餐饮相关,050000,莲前街道前埔东路555号明丰财富中心一层大堂,厦门市,思明区,118.177943,24.479342,"118.177943,24.479342",[],福建省,B0L31RVZKS
瑞幸咖啡(厦门五石商务中心店),餐饮服务;咖啡厅;咖啡厅,050500,岐山北路768号五石商务中心一层大堂,厦门市,湖里区,118.156905,24.537680,"118.156905,24.537680",4000100100,福建省,B0FFKQ4PLR
luckin coffee 瑞幸咖啡(凤泉中路店),餐饮服务;休闲餐饮场所;休闲餐饮场所,050400,凤泉中路与安仁大道辅路交叉口西南40米,厦门市,集美区,117.992295,24.608655,"117.992295,24.608655",4000100100,福建省,B0L3XG0VEF
瑞幸咖啡(厦门中国人寿大厦店),餐饮服务;咖啡厅;咖啡厅,050500,仙岳路4686号中国人寿大厦一层大堂,厦门市,湖里区,118.179625,24.506825,"118.179625,24.506825",4000100100,福建省,B0L2KZG4M3
瑞幸咖啡(新景地大厦店),餐饮服务;咖啡厅;咖啡厅,050500,高林中路469号新景地大厦1层大堂,厦门市,湖里区,118.182836,24.506090,"118.182836,24.506090",4000100100,福建省,B0KBLZ15W4
luckin coffee 瑞幸咖啡(航空自贸广场店),餐饮服务;咖啡厅;咖啡厅,050500,湖里区高崎北路420号航空自贸广场4号楼一层大堂,厦门市,湖里区,118.126217,24.549780,"118.126217,24.549780",[],福建省,B0L6L1GXXE
瑞幸咖啡(厦门大学南门白城沙滩店),餐饮服务;咖啡厅;咖啡厅,050500,厦大白城路7-1号103号夏商超市一楼,厦门市,思明区,118.102446,24.433149,"118.102446,24.433149",4000100100,福建省,B0FFK65OW9
瑞幸咖啡(杏锦TOD锦悦里店),餐饮服务;餐饮相关场所;餐饮相关,050000,水晶地铁公元(杏锦路地铁站2号口步行50米),厦门市,集美区,118.058493,24.581200,"118.058493,24.581200",4000100100,福建省,B0K0DH9RL3
瑞幸咖啡(软件园二期27号楼店),餐饮服务;餐饮相关场所;餐饮相关,050000,望海路27号一层101-9号,厦门市,思明区,118.180113,24.490614,"118.180113,24.490614",4000100100,福建省,B0GDVG7AZG
瑞幸咖啡(特房波特曼财富中心店),餐饮服务;咖啡厅;咖啡厅,050500,莲前街道展鸿路81号特房波特曼财富中心A座一层大堂,厦门市,思明区,118.188880,24.475658,"118.188880,24.475658",4000100100,福建省,B0FFLMIR9V
瑞幸咖啡(海沧招商花园城店),餐饮服务;咖啡厅;咖啡厅,050500,新景西路335号,厦门市,海沧区,117.996108,24.536369,"117.996108,24.536369",4000100100,福建省,B0J3SMUKMQ
瑞幸咖啡(同安官浔社区店),餐饮服务;餐饮相关场所;餐饮相关,050000,西洲路1299-9号,厦门市,同安区,118.151929,24.654793,"118.151929,24.654793",4000100100,福建省,B0LGBAX7CA
瑞幸咖啡(软件园一期北区店),餐饮服务;咖啡厅;咖啡厅,050500,曾厝埯西路20号软件园一期北区1号楼元汇楼103-01单元,厦门市,思明区,118.115330,24.432840,"118.115330,24.432840",4000100100,福建省,B0KBYDC258
luckin coffee 瑞幸咖啡(太古生活区店),餐饮服务;咖啡厅;咖啡厅,050500,枋湖区安兜社8022号,厦门市,湖里区,118.132002,24.526909,"118.132002,24.526909",[],福建省,B0M6SR4SQX
瑞幸咖啡(黄厝海滩日出店),餐饮服务;咖啡厅;咖啡厅,050500,滨海街道环岛南路4567-26号,厦门市,思明区,118.160312,24.441512,"118.160312,24.441512",4000100100,福建省,B0L26RFHKJ
瑞幸咖啡(厦门华侨大学艺术区店),餐饮服务;咖啡厅;咖啡厅,050500,兑山西路118-118-1号,厦门市,集美区,118.081225,24.605525,"118.081225,24.605525",4000100100,福建省,B0GDVZ7KLD
瑞幸咖啡(同安商务大厦店),餐饮服务;咖啡厅;咖啡厅,050500,泗水道625号同安商务大厦一层105-2号,厦门市,湖里区,118.186672,24.528955,"118.186672,24.528955",4000100100,福建省,B0FFK21KHC
瑞幸咖啡(集美万达广场金街店),餐饮服务;咖啡厅;咖啡厅,050500,集美街道银江路137-之85号万达广场(集美店),厦门市,集美区,118.091603,24.572771,"118.091603,24.572771",4000100100,福建省,B0JK7SIZBH
luckin coffee 瑞幸咖啡(大潭街店),餐饮服务;咖啡厅;咖啡厅,050500,大潭街与殿前三路交叉口东140米(殿前地铁站1号口旁),厦门市,湖里区,118.115276,24.524202,"118.115276,24.524202",4000100100,福建省,B0LGHHLHK1
luckin coffee 瑞幸咖啡(iOi MALL店),餐饮服务;咖啡厅;咖啡厅,050500,滨水路中五里1号iOi MALL,厦门市,集美区,118.075640,24.600645,"118.075640,24.600645",4000100100,福建省,B0LR3UCMNU
瑞幸咖啡(海沧海富路步行街店),餐饮服务;休闲餐饮场所;休闲餐饮场所,050400,腾龙商厦西门旁,厦门市,海沧区,118.035838,24.493636,"118.035838,24.493636",4000100100,福建省,B0L3MULORW
luckin coffee 瑞幸咖啡(厦门软件职业技术学院店),餐饮服务;咖啡厅;咖啡厅,050500,孙坂南路1199-5号康吉餐厅二层B12号商铺,厦门市,集美区,118.077825,24.616975,"118.077825,24.616975",4000100100,福建省,B0LB1S0PPQ
瑞幸咖啡(观音山世纪大厦店),餐饮服务;咖啡厅;咖啡厅,050500,宜兰路7号世纪大厦一层大堂,厦门市,思明区,118.196725,24.488399,"118.196725,24.488399",4000100100,福建省,B0FFK6CBWV
瑞幸咖啡(同安美峰创谷店),餐饮服务;咖啡厅;咖啡厅,050500,同安区滨海西大道133号美峰创谷S3号一层C-04号,厦门市,同安区,118.139865,24.614955,"118.139865,24.614955",4000100100,福建省,B0JD0H00RZ
luckin coffee 瑞幸咖啡(厦门和美天地店),餐饮服务;咖啡厅;咖啡厅,050500,杏林街道诚毅中路616号厦门和美天地广场负一楼B131室,厦门市,集美区,118.051345,24.604962,"118.051345,24.604962",4000100100,福建省,B0LAJUGCXU
luckin coffee 瑞幸咖啡(铭仕花园店),餐饮服务;咖啡厅;咖啡厅,050500,沧虹路39-47号铭仕花园(马青路地铁站3号口旁),厦门市,海沧区,118.031038,24.493624,"118.031038,24.493624",13127631425,福建省,B0L01LGTPA
luckin coffee 瑞幸咖啡(电子城·国际创新中心店),餐饮服务;咖啡厅;咖啡厅,050500,侨英街道兑英路11号电子城·厦门国际创新中心一期B座一层103单元之一,厦门市,集美区,118.074389,24.606668,"118.074389,24.606668",4000100100,福建省,B0I3T5DCWH
瑞幸咖啡(湾悦城SOHO湾区A座店),餐饮服务;咖啡厅;咖啡厅,050500,钟宅西三路湾悦城A栋大堂2楼,厦门市,湖里区,118.162019,24.515565,"118.162019,24.515565",4000100100,福建省,B0FFKVX9PZ
瑞幸咖啡(厦门城市职业学院学生街店),餐饮服务;餐饮相关场所;餐饮相关,050000,岩前路3号3-1-102,厦门市,思明区,118.164488,24.459962,"118.164488,24.459962",[],福建省,B0LKZ7FP6K
瑞幸咖啡(观音山汇金国际中心店),餐饮服务;咖啡厅;咖啡厅,050500,台南路76号福兴国际中心大堂,厦门市,思明区,118.196257,24.483943,"118.196257,24.483943",4000100100,福建省,B0FFIYU7ES
luckin coffee 瑞幸咖啡(砂之船奥特莱斯店),餐饮服务;餐饮相关场所;餐饮相关,050000,环岛东路2486-101,厦门市,湖里区,118.191685,24.529109,"118.191685,24.529109",4000100100,福建省,B0LR66FIBD
瑞幸咖啡(观音山海西金谷广场T3店),餐饮服务;咖啡厅;咖啡厅,050500,莲前街道台北路1-3号海西金谷广场T3号楼2楼,厦门市,思明区,118.191126,24.493499,"118.191126,24.493499",4000100100,福建省,B0IBCDHIAE
瑞幸咖啡(软件园二期40号楼店),餐饮服务;咖啡厅;咖啡厅,050500,软件园二期40号楼,厦门市,思明区,118.185709,24.483744,"118.185709,24.483744",4000100100,福建省,B0KDDO19Q9
luckin coffee 瑞幸咖啡(五缘湾悦都汇购物中心店),餐饮服务;咖啡厅;咖啡厅,050500,金湖路686号,厦门市,湖里区,118.159925,24.511575,"118.159925,24.511575",[],福建省,B0MBPU1R6K
瑞幸咖啡(集美银泰百货店),餐饮服务;咖啡厅;咖啡厅,050500,同集南路68号银泰百货集美店一层3号门外L1057号铺,厦门市,集美区,118.107225,24.588859,"118.107225,24.588859",4000100100,福建省,B0I0RO6SDZ
瑞幸咖啡(集美环珠路店),餐饮服务;咖啡厅;咖啡厅,050500,环珠路与板桥路交叉口西20米,厦门市,集美区,118.107741,24.611210,"118.107741,24.611210",4000100100,福建省,B0K3M7Q20H
瑞幸咖啡(集美世茂广场店),餐饮服务;咖啡厅;咖啡厅,050500,滨水中二里32号集美世茂广场二层,厦门市,集美区,118.076472,24.602113,"118.076472,24.602113",4000100100,福建省,B0I6B9YKDC
瑞幸咖啡(厦门大学翔安校区学生街店),餐饮服务;咖啡厅;咖啡厅,050500,沙美南路与沙美路交叉口东北60米,厦门市,翔安区,118.320775,24.608112,"118.320775,24.608112",4000100100,福建省,B0MBPN0DW3
luckin coffee 瑞幸咖啡(厦门雀氏财富中心店),餐饮服务;休闲餐饮场所;休闲餐饮场所,050400,太鲁阁路与花莲路交叉口东北40米,厦门市,思明区,118.195236,24.485577,"118.195236,24.485577",4000100100,福建省,B0I12Y24GA
瑞幸咖啡(软件园二期16号楼店),餐饮服务;咖啡厅;咖啡厅,050500,观日路16号软件园一层食堂,厦门市,思明区,118.178325,24.487075,"118.178325,24.487075",4000100100,福建省,B0H0BX4EBS
瑞幸咖啡(湖里万达C区2号楼店),餐饮服务;咖啡厅;咖啡厅,050500,仙岳路4666号万达写字楼C2一层大堂,厦门市,湖里区,118.178274,24.502886,"118.178274,24.502886",4000100100,福建省,B0LU2HWN3W
瑞幸咖啡(软件园二期52号楼店),餐饮服务;餐饮相关场所;餐饮相关,050000,观日路52号软件园二期一层-101室,厦门市,思明区,118.183240,24.483570,"118.183240,24.483570",4000100100,福建省,B0GD3N31JG
luckin coffee 瑞幸咖啡(厦门市第三医院店),餐饮服务;咖啡厅;咖啡厅,050500,阳翟二路2-1号厦门市第三医院门诊一楼大厅,厦门市,同安区,118.146303,24.706236,"118.146303,24.706236",4000100100,福建省,B0LGZUS58Z
瑞幸咖啡(软件园二期26号楼店),餐饮服务;咖啡厅;咖啡厅,050500,观日路26号软件园二期26-7号一层107室,厦门市,思明区,118.181378,24.485546,"118.181378,24.485546",4000100100,福建省,B0I1OMCPRQ
瑞幸咖啡(厦门软件园二期57号楼店),餐饮服务;餐饮相关场所;餐饮相关,050000,软件园二期望海路57-2一层103室,厦门市,思明区,118.185375,24.488175,"118.185375,24.488175",4000100100,福建省,B0FFJJ36P2
瑞幸咖啡(湖里万达广场5号门店),餐饮服务;咖啡厅;咖啡厅,050500,仙岳路4666号万达广场(厦门湖里店)二楼,厦门市,湖里区,118.177753,24.504281,"118.177753,24.504281",4000100100,福建省,B0I0RMP9KU
瑞幸咖啡(厦门翔安侯阁里店),餐饮服务;餐饮相关场所;餐饮相关,050000,翔安西路6999号,厦门市,翔安区,118.208986,24.635282,"118.208986,24.635282",4000100100,福建省,B0K2XH6XXZ
瑞幸咖啡(厦门国际博览中心店),餐饮服务;咖啡厅;咖啡厅,050500,扬帆路1号国际博览中心二层01号,厦门市,翔安区,118.210558,24.554825,"118.210558,24.554825",4000100100,福建省,B0JK4ZOAK6
瑞幸咖啡(软件园二期63号楼店),餐饮服务;咖啡厅;咖啡厅,050500,软件园二期63号楼店,厦门市,思明区,118.186541,24.487007,"118.186541,24.487007",4000100100,福建省,B0KDAODWFI
瑞幸咖啡(软件园三期C01店),餐饮服务;餐饮相关场所;餐饮相关,050000,浦公山东路与兴溪路交叉口南120米,厦门市,集美区,118.041227,24.622605,"118.041227,24.622605",4000100100,福建省,B0LG9KOY6Z
luckin coffee 瑞幸咖啡(集美软件园TOD锦悦天地店),餐饮服务;咖啡厅;咖啡厅,050500,诚毅北大街9-8软件园TOD锦悦天地一期B1层B215号,厦门市,集美区,118.047375,24.613625,"118.047375,24.613625",4000100100,福建省,B0LK47WS33
luckin coffee 瑞幸咖啡(厦门火炬高新区翔安产业区强业楼店),餐饮服务;咖啡厅;咖啡厅,050500,翔星路98号厦门火炬高新区翔安产业区强业楼F1层,厦门市,翔安区,118.241099,24.642289,"118.241099,24.642289",4000100100,福建省,B0KGDDR0YI
瑞幸咖啡(海沧霞阳南路店),餐饮服务;咖啡厅;咖啡厅,050500,阳云公寓北门东130米,厦门市,海沧区,118.019034,24.531503,"118.019034,24.531503",4000100100,福建省,B0JKVZLE04
瑞幸咖啡(集美电子城店),餐饮服务;咖啡厅;咖啡厅,050500,兑英南路与集美大道辅路交叉口北160米,厦门市,集美区,118.099297,24.591847,"118.099297,24.591847",4000100100,福建省,B0K0R97HYP
瑞幸咖啡(杏林万达广场店),餐饮服务;咖啡厅;咖啡厅,050500,杏前路262-101号万达广场厦门杏林店F1层,厦门市,集美区,118.014625,24.590725,"118.014625,24.590725",4000100100,福建省,B0K2KZNALE
luckin coffee 瑞幸咖啡(磐基名品中心店),餐饮服务;咖啡厅;咖啡厅,050500,嘉禾路197-199号磐基名品中心LG01D商铺,厦门市,思明区,118.121179,24.482871,"118.121179,24.482871",4000100100,福建省,B0FFLA7WJU
瑞幸咖啡(软件园二期15号楼店),餐饮服务;咖啡厅;咖啡厅,050500,望海路15号之二,厦门市,思明区,118.178380,24.490542,"118.178380,24.490542",4000100100,福建省,B0J0XDHT32
瑞幸咖啡(观音山商务区10号楼店),餐饮服务;餐饮相关场所;餐饮相关,050000,莲前街道台东路168号观音山商务营运中心10号楼一层大堂,厦门市,思明区,118.195231,24.493368,"118.195231,24.493368",4000100100,福建省,B0KRUX682A
瑞幸咖啡(厦门大悦城店),餐饮服务;咖啡厅;咖啡厅,050500,杏林街道杏林湾路333号厦门大悦城4层L430室,厦门市,集美区,118.055376,24.592625,"118.055376,24.592625",4000100100,福建省,B0K3ZB7QLJ
瑞幸咖啡(百通科技园店),餐饮服务;咖啡厅;咖啡厅,050500,凤岐路199号软件园三期百通科技园一层大堂,厦门市,集美区,118.043350,24.611172,"118.043350,24.611172",4000100100,福建省,B0JDPZT9KO
瑞幸咖啡(集美新华都店),餐饮服务;咖啡厅;咖啡厅,050500,乐海路23号新华都购物中心F2层BRT入口,厦门市,集美区,118.109178,24.586024,"118.109178,24.586024",4000100100,福建省,B0H2FXKS92
luckin coffee 瑞幸咖啡(康利金融大厦店),餐饮服务;咖啡厅;咖啡厅,050500,宜兰路9号康利金融大厦F1层,厦门市,思明区,118.196887,24.488419,"118.196887,24.488419",13120551469;4000100100,福建省,B0MGRHK6M0
luckin coffee 瑞幸咖啡(同安小西门店),餐饮服务;咖啡厅;咖啡厅,050500,环城北路399号,厦门市,同安区,118.149579,24.736030,"118.149579,24.736030",4000100100,福建省,B0L2FM1ZCI
瑞幸咖啡(观音山商务区7号楼店),公司企业;公司;公司,170200,台东路168号观音山7号楼一层大堂,厦门市,思明区,118.193561,24.492306,"118.193561,24.492306",4000100100,福建省,B0G2NG2V84
瑞幸咖啡(海西9号店),餐饮服务;咖啡厅;咖啡厅,050500,新澳路1511号海西9号,厦门市,翔安区,118.241140,24.567384,"118.241140,24.567384",[],福建省,B0MBYO631N
瑞幸咖啡(厦门北旺角大学城店),餐饮服务;咖啡厅;咖啡厅,050500,天马路旺角大学城A区305-105号,厦门市,集美区,118.086074,24.631989,"118.086074,24.631989",4000100100,福建省,B0HKVS76DD
